"zip","County","Year","New","Renewed","Insured-Initiated Nonrenewed","Insurer-Initiated Nonrenewed","percent_insurer_nonrenewed","pct_major_fire_risk","pct_severe_fire_risk"
93311,"Kern",2015,1879,10684,1312,269,"1.9",0.8,0.5
93311,"Kern",2016,2088,11813,1578,305,"1.93",0.8,0.5
93311,"Kern",2017,2149,12161,1610,300,"1.85",0.8,0.5
93311,"Kern",2018,2286,12317,1630,287,"1.74",0.8,0.5
93311,"Kern",2019,2345,12750,1610,253,"1.49",0.8,0.5
93311,"Kern",2020,2468,13132,1728,233,"1.33",0.8,0.5
93311,"Kern",2021,2738,13347,1884,410,"2.23",0.8,0.5
93314,"Kern",2015,1410,6368,718,179,"2.06",0,0
93314,"Kern",2016,1408,7281,924,170,"1.74",0,0
93314,"Kern",2017,1380,7679,999,146,"1.43",0,0
93314,"Kern",2018,1384,7992,934,164,"1.57",0,0
93314,"Kern",2019,1455,8237,932,141,"1.31",0,0
93314,"Kern",2020,1628,8546,1155,151,"1.32",0,0
93314,"Kern",2021,1620,8802,1138,207,"1.76",0,0
93401,"San Luis Obispo",2015,788,7019,548,160,"1.88",96.9,85
93401,"San Luis Obispo",2016,871,7067,569,189,"2.17",96.9,85
93401,"San Luis Obispo",2017,729,7196,526,144,"1.68",96.9,85
93401,"San Luis Obispo",2018,816,7319,546,116,"1.32",96.9,85
93401,"San Luis Obispo",2019,875,7436,637,140,"1.54",96.9,85
93401,"San Luis Obispo",2020,959,7535,691,124,"1.33",96.9,85
93401,"San Luis Obispo",2021,1137,7590,803,184,"1.89",96.9,85
91942,"San Diego",2015,806,6370,566,105,"1.34",2.9,0
91942,"San Diego",2016,835,6479,635,113,"1.4",2.9,0
91942,"San Diego",2017,867,6562,689,113,"1.37",2.9,0
91942,"San Diego",2018,770,6627,602,115,"1.42",2.9,0
91942,"San Diego",2019,815,6728,660,125,"1.5",2.9,0
91942,"San Diego",2020,769,6760,672,81,"0.98",2.9,0
91942,"San Diego",2021,846,6726,744,123,"1.46",2.9,0
92399,"San Bernardino",2015,1996,13559,1379,400,"2.31",99.3,97
92399,"San Bernardino",2016,2025,13710,1445,432,"2.45",99.3,97
92399,"San Bernardino",2017,1952,13707,1374,418,"2.4",99.3,97
92399,"San Bernardino",2018,1977,13676,1387,470,"2.68",99.3,97
92399,"San Bernardino",2019,2766,12983,1514,1149,"6.24",99.3,97
92399,"San Bernardino",2020,1975,13760,1509,377,"2.14",99.3,97
92399,"San Bernardino",2021,2054,13534,1652,571,"3.21",99.3,97
92397,"San Bernardino",2015,207,2346,190,57,"2.04",92.7,86.4
92397,"San Bernardino",2016,213,2312,193,46,"1.66",92.7,86.4
92397,"San Bernardino",2017,181,2260,196,50,"1.86",92.7,86.4
92397,"San Bernardino",2018,221,2131,208,59,"2.25",92.7,86.4
92397,"San Bernardino",2019,551,2014,250,204,"6.76",92.7,86.4
92397,"San Bernardino",2020,340,2262,267,110,"3.69",92.7,86.4
92397,"San Bernardino",2021,297,2177,271,166,"5.7",92.7,86.4
90601,"Los Angeles",2015,674,6584,472,130,"1.65",83.8,54.1
90601,"Los Angeles",2016,683,6599,507,134,"1.69",83.8,54.1
90601,"Los Angeles",2017,692,6617,508,145,"1.82",83.8,54.1
90601,"Los Angeles",2018,665,6666,495,129,"1.62",83.8,54.1
90601,"Los Angeles",2019,727,6683,512,138,"1.71",83.8,54.1
90601,"Los Angeles",2020,701,6684,557,137,"1.7",83.8,54.1
90601,"Los Angeles",2021,767,6626,578,204,"2.5",83.8,54.1
93424,"San Luis Obispo",2015,74,415,45,8,"1.48",47.8,0
93424,"San Luis Obispo",2016,54,420,37,10,"1.92",47.8,0
93424,"San Luis Obispo",2017,40,432,34,4,"0.78",47.8,0
93424,"San Luis Obispo",2018,66,429,32,6,"1.13",47.8,0
93424,"San Luis Obispo",2019,79,418,47,19,"3.37",47.8,0
93424,"San Luis Obispo",2020,50,419,41,14,"2.67",47.8,0
93424,"San Luis Obispo",2021,130,401,48,12,"2.03",47.8,0
93312,"Kern",2015,2226,14601,1734,306,"1.62",0,0
93312,"Kern",2016,2523,16191,1948,391,"1.86",0,0
93312,"Kern",2017,2506,16632,2070,322,"1.5",0,0
93312,"Kern",2018,2450,16541,2014,309,"1.45",0,0
93312,"Kern",2019,2379,16779,2015,349,"1.62",0,0
93312,"Kern",2020,2475,16596,2090,292,"1.36",0,0
93312,"Kern",2021,2416,16496,2118,398,"1.86",0,0
93410,"San Luis Obispo",2015,0,0,2,0,"0",100,100
93410,"San Luis Obispo",2018,1,0,0,0,"0",100,100
93410,"San Luis Obispo",2020,0,25,2,17,"38.64",100,100
93410,"San Luis Obispo",2021,0,25,2,2,"6.9",100,100
92374,"San Bernardino",2015,1272,9119,900,224,"1.95",60.5,53.6
92374,"San Bernardino",2016,1179,9231,891,250,"2.16",60.5,53.6
92374,"San Bernardino",2017,1277,9238,919,220,"1.89",60.5,53.6
92374,"San Bernardino",2018,1335,9296,895,229,"1.95",60.5,53.6
92374,"San Bernardino",2019,1504,9296,1009,336,"2.77",60.5,53.6
92374,"San Bernardino",2020,1391,9497,1002,233,"1.92",60.5,53.6
92374,"San Bernardino",2021,1390,9589,1034,288,"2.34",60.5,53.6
92377,"San Bernardino",2015,672,4701,501,115,"1.92",80.6,71
92377,"San Bernardino",2016,694,4720,523,146,"2.4",80.6,71
92377,"San Bernardino",2017,714,4713,536,124,"2.04",80.6,71
92377,"San Bernardino",2018,615,4741,464,121,"2.04",80.6,71
92377,"San Bernardino",2019,830,4649,524,285,"4.53",80.6,71
92377,"San Bernardino",2020,686,4766,550,163,"2.64",80.6,71
92377,"San Bernardino",2021,686,4730,532,185,"3.02",80.6,71
92391,"San Bernardino",2015,45,876,74,35,"3.4",94.6,17.2
92391,"San Bernardino",2016,44,806,79,21,"2.21",94.6,17.2
92391,"San Bernardino",2017,78,754,74,27,"2.89",94.6,17.2
92391,"San Bernardino",2018,81,688,72,18,"2.1",94.6,17.2
92391,"San Bernardino",2019,352,600,84,118,"10.23",94.6,17.2
92391,"San Bernardino",2020,227,786,125,105,"8.45",94.6,17.2
92391,"San Bernardino",2021,198,672,175,239,"18.61",94.6,17.2
92392,"San Bernardino",2015,2346,14300,2020,445,"2.33",88.8,76.9
92392,"San Bernardino",2016,2420,14246,2034,402,"2.1",88.8,76.9
92392,"San Bernardino",2017,2363,14084,1979,471,"2.49",88.8,76.9
92392,"San Bernardino",2018,2254,14082,1879,335,"1.81",88.8,76.9
92392,"San Bernardino",2019,2546,14077,2074,496,"2.58",88.8,76.9
92392,"San Bernardino",2020,2616,14096,2044,331,"1.73",88.8,76.9
92392,"San Bernardino",2021,2813,14181,2133,470,"2.4",88.8,76.9
92508,"Riverside",2015,1255,8154,1049,201,"1.89",99.9,99.8
92508,"Riverside",2016,1249,8206,1088,171,"1.6",99.9,99.8
92508,"Riverside",2017,1231,8268,1011,163,"1.53",99.9,99.8
92508,"Riverside",2018,1287,8264,1020,195,"1.81",99.9,99.8
92508,"Riverside",2019,1586,8145,1105,401,"3.57",99.9,99.8
92508,"Riverside",2020,1321,8411,1103,223,"2.02",99.9,99.8
92508,"Riverside",2021,1346,8311,1152,298,"2.68",99.9,99.8
92408,"San Bernardino",2015,270,1753,211,86,"3.71",24.7,19
92408,"San Bernardino",2016,283,1763,177,69,"3.01",24.7,19
92408,"San Bernardino",2017,295,1767,212,92,"3.89",24.7,19
92408,"San Bernardino",2018,291,1743,219,89,"3.8",24.7,19
92408,"San Bernardino",2019,336,1719,373,120,"4.71",24.7,19
92408,"San Bernardino",2020,298,1769,207,70,"2.99",24.7,19
92408,"San Bernardino",2021,318,1769,239,92,"3.8",24.7,19
93430,"San Luis Obispo",2015,175,1585,143,37,"1.91",91.1,11.3
93430,"San Luis Obispo",2016,148,1611,104,43,"2.26",91.1,11.3
93430,"San Luis Obispo",2017,182,1574,142,36,"1.86",91.1,11.3
93430,"San Luis Obispo",2018,151,1596,122,31,"1.63",91.1,11.3
93430,"San Luis Obispo",2019,209,1576,159,37,"1.87",91.1,11.3
93430,"San Luis Obispo",2020,208,1607,152,26,"1.3",91.1,11.3
93430,"San Luis Obispo",2021,220,1614,170,45,"2.2",91.1,11.3
91776,"Los Angeles",2015,676,5591,530,127,"1.83",0,0
91776,"Los Angeles",2016,605,5649,463,93,"1.37",0,0
91776,"Los Angeles",2017,596,5661,463,128,"1.87",0,0
91776,"Los Angeles",2018,588,5647,441,123,"1.81",0,0
91776,"Los Angeles",2019,587,5694,480,107,"1.56",0,0
91776,"Los Angeles",2020,566,5729,434,78,"1.15",0,0
91776,"Los Angeles",2021,655,5687,510,128,"1.83",0,0
93280,"Kern",2015,436,3496,294,109,"2.51",0,0
93280,"Kern",2016,539,3605,355,109,"2.37",0,0
93280,"Kern",2017,546,3749,335,91,"1.93",0,0
93280,"Kern",2018,544,3855,359,87,"1.8",0,0
93280,"Kern",2019,521,3981,375,114,"2.28",0,0
93280,"Kern",2020,444,4045,348,74,"1.51",0,0
93280,"Kern",2021,469,4066,321,115,"2.31",0,0
93434,"Santa Barbara",2015,130,1169,77,41,"2.89",0,0
93434,"Santa Barbara",2016,145,1194,90,36,"2.46",0,0
93434,"Santa Barbara",2017,188,1232,95,31,"2.01",0,0
93434,"Santa Barbara",2018,173,1293,92,27,"1.7",0,0
93434,"Santa Barbara",2019,218,1358,104,27,"1.58",0,0
93434,"Santa Barbara",2020,216,1441,105,20,"1.12",0,0
93434,"Santa Barbara",2021,197,1499,135,40,"2.14",0,0
92394,"San Bernardino",2015,1463,6923,1136,259,"2.65",86,56.1
92394,"San Bernardino",2016,1441,7021,1091,252,"2.57",86,56.1
92394,"San Bernardino",2017,1501,7182,1083,217,"2.17",86,56.1
92394,"San Bernardino",2018,1354,7307,1166,199,"1.98",86,56.1
92394,"San Bernardino",2019,1470,7470,1152,276,"2.66",86,56.1
92394,"San Bernardino",2020,1471,7583,1109,202,"1.95",86,56.1
92394,"San Bernardino",2021,1696,7613,1198,252,"2.34",86,56.1
90605,"Los Angeles",2015,848,8041,636,166,"1.71",26.2,24.7
90605,"Los Angeles",2016,818,8113,631,120,"1.24",26.2,24.7
90605,"Los Angeles",2017,814,8138,600,155,"1.6",26.2,24.7
90605,"Los Angeles",2018,798,8140,599,143,"1.48",26.2,24.7
90605,"Los Angeles",2019,817,8170,612,179,"1.83",26.2,24.7
90605,"Los Angeles",2020,823,8199,668,147,"1.49",26.2,24.7
90605,"Los Angeles",2021,919,8061,709,218,"2.2",26.2,24.7
92395,"San Bernardino",2015,1779,8248,1325,298,"2.56",83.3,77.1
92395,"San Bernardino",2016,1941,8372,1417,337,"2.79",83.3,77.1
92395,"San Bernardino",2017,1833,8597,1362,295,"2.44",83.3,77.1
92395,"San Bernardino",2018,1835,8836,1276,301,"2.46",83.3,77.1
92395,"San Bernardino",2019,1893,9055,1411,343,"2.7",83.3,77.1
92395,"San Bernardino",2020,1880,9173,1429,267,"2.09",83.3,77.1
92395,"San Bernardino",2021,2110,9220,1581,337,"2.54",83.3,77.1
93291,"Tulare",2015,2010,11792,1284,345,"2.24",18.1,0
93291,"Tulare",2016,2154,12259,1377,350,"2.17",18.1,0
93291,"Tulare",2017,2260,12493,1550,351,"2.11",18.1,0
93291,"Tulare",2018,2308,12807,1663,384,"2.24",18.1,0
93291,"Tulare",2019,2278,13080,1502,398,"2.31",18.1,0
93291,"Tulare",2020,2185,13512,1624,291,"1.65",18.1,0
93291,"Tulare",2021,2303,13622,1694,423,"2.34",18.1,0
93301,"Kern",2015,344,1959,254,114,"4.27",14.8,0
93301,"Kern",2016,414,2050,263,116,"4.08",14.8,0
93301,"Kern",2017,382,2087,289,79,"2.78",14.8,0
93301,"Kern",2018,411,2081,309,114,"3.91",14.8,0
93301,"Kern",2019,402,2057,293,114,"3.98",14.8,0
93301,"Kern",2020,350,2096,250,63,"2.28",14.8,0
93301,"Kern",2021,427,2051,346,107,"3.65",14.8,0
93304,"Kern",2015,1595,9130,1107,491,"3.98",14.2,0
93304,"Kern",2016,1666,9555,1147,453,"3.53",14.2,0
93304,"Kern",2017,1696,9609,1225,437,"3.37",14.2,0
93304,"Kern",2018,1564,9680,1134,374,"2.93",14.2,0
93304,"Kern",2019,1525,9762,1118,382,"2.99",14.2,0
93304,"Kern",2020,1599,9613,1181,416,"3.25",14.2,0
93304,"Kern",2021,1785,9513,1310,619,"4.68",14.2,0
93449,"San Luis Obispo",2015,482,3551,307,87,"1.97",94.7,25.3
93449,"San Luis Obispo",2016,467,3657,332,117,"2.56",94.7,25.3
93449,"San Luis Obispo",2017,430,3697,334,48,"1.06",94.7,25.3
93449,"San Luis Obispo",2018,484,3694,365,72,"1.56",94.7,25.3
93449,"San Luis Obispo",2019,482,3739,372,75,"1.61",94.7,25.3
93449,"San Luis Obispo",2020,495,3753,410,88,"1.85",94.7,25.3
93449,"San Luis Obispo",2021,557,3691,410,136,"2.84",94.7,25.3
90604,"Los Angeles",2015,837,7946,684,117,"1.22",0,0
90604,"Los Angeles",2016,873,7983,679,114,"1.18",0,0
90604,"Los Angeles",2017,875,8008,659,117,"1.21",0,0
90604,"Los Angeles",2018,850,8100,614,143,"1.47",0,0
90604,"Los Angeles",2019,859,8159,676,118,"1.2",0,0
90604,"Los Angeles",2020,855,8137,683,134,"1.37",0,0
90604,"Los Angeles",2021,890,8095,724,151,"1.53",0,0
95701,"Placer",2015,31,374,27,25,"5.47",99.9,92.9
95701,"Placer",2016,27,358,28,13,"3.05",99.9,92.9
95701,"Placer",2017,27,342,37,11,"2.64",99.9,92.9
95701,"Placer",2018,40,316,24,20,"5",99.9,92.9
95701,"Placer",2019,120,259,33,55,"11.78",99.9,92.9
95701,"Placer",2020,68,321,40,28,"6.13",99.9,92.9
95701,"Placer",2021,44,324,31,23,"5.45",99.9,92.9
95620,"Solano",2015,571,4666,410,72,"1.26",0,0
95620,"Solano",2016,566,4763,440,83,"1.42",0,0
95620,"Solano",2017,600,4810,428,82,"1.39",0,0
95620,"Solano",2018,644,4855,489,55,"0.91",0,0
95620,"Solano",2019,623,4941,460,76,"1.25",0,0
95620,"Solano",2020,750,5008,545,67,"1.05",0,0
95620,"Solano",2021,888,5161,626,67,"0.99",0,0
95627,"Yolo",2015,105,831,72,22,"2.14",11,0.6
95627,"Yolo",2016,103,843,65,21,"2.03",11,0.6
95627,"Yolo",2017,101,851,71,29,"2.76",11,0.6
95627,"Yolo",2018,110,836,70,26,"2.5",11,0.6
95627,"Yolo",2019,105,865,72,22,"2.07",11,0.6
95627,"Yolo",2020,78,869,78,16,"1.54",11,0.6
95627,"Yolo",2021,115,846,92,27,"2.5",11,0.6
94546,"Alameda",2015,1163,10961,974,173,"1.3",46.3,0
94546,"Alameda",2016,1087,11004,895,161,"1.22",46.3,0
94546,"Alameda",2017,1107,11060,969,109,"0.82",46.3,0
94546,"Alameda",2018,1131,11023,979,137,"1.03",46.3,0
94546,"Alameda",2019,1135,10961,968,162,"1.22",46.3,0
94546,"Alameda",2020,1269,10954,1054,144,"1.07",46.3,0
94546,"Alameda",2021,1266,10885,1128,185,"1.37",46.3,0
94547,"Contra Costa",2015,660,5469,529,76,"1.13",64.1,50.4
94547,"Contra Costa",2016,590,5549,525,84,"1.24",64.1,50.4
94547,"Contra Costa",2017,614,5578,515,77,"1.14",64.1,50.4
94547,"Contra Costa",2018,673,5565,539,69,"1.01",64.1,50.4
94547,"Contra Costa",2019,622,5657,521,97,"1.41",64.1,50.4
94547,"Contra Costa",2020,632,5673,540,57,"0.83",64.1,50.4
94547,"Contra Costa",2021,730,5637,642,87,"1.23",64.1,50.4
95638,"Sacramento",2015,43,518,31,7,"1.17",11.4,3.6
95638,"Sacramento",2016,63,522,51,8,"1.24",11.4,3.6
95638,"Sacramento",2017,65,510,45,9,"1.43",11.4,3.6
95638,"Sacramento",2018,69,516,48,14,"2.16",11.4,3.6
95638,"Sacramento",2019,66,520,52,11,"1.69",11.4,3.6
95638,"Sacramento",2020,81,524,61,19,"2.77",11.4,3.6
95638,"Sacramento",2021,214,664,59,19,"1.99",11.4,3.6
95640,"Amador",2015,304,2487,242,54,"1.75",83.9,43.3
95640,"Amador",2016,357,2487,274,69,"2.17",83.9,43.3
95640,"Amador",2017,366,2504,269,64,"2",83.9,43.3
95640,"Amador",2018,486,2526,292,91,"2.68",83.9,43.3
95640,"Amador",2019,529,2617,293,102,"2.88",83.9,43.3
95640,"Amador",2020,526,2714,345,77,"2.1",83.9,43.3
95640,"Amador",2021,624,2734,387,165,"4.22",83.9,43.3
95709,"El Dorado",2015,160,1589,135,42,"2.18",99.7,92.1
95709,"El Dorado",2016,163,1543,131,45,"2.39",99.7,92.1
95709,"El Dorado",2017,155,1538,117,46,"2.48",99.7,92.1
95709,"El Dorado",2018,182,1476,119,72,"3.89",99.7,92.1
95709,"El Dorado",2019,449,1284,152,195,"9.38",99.7,92.1
95709,"El Dorado",2020,383,1397,221,139,"6.5",99.7,92.1
95709,"El Dorado",2021,384,1307,209,217,"10.25",99.7,92.1
91935,"San Diego",2015,235,2341,184,54,"1.92",100,93.7
91935,"San Diego",2016,250,2329,186,58,"2.05",100,93.7
91935,"San Diego",2017,279,2319,194,59,"2.07",100,93.7
91935,"San Diego",2018,247,2333,174,61,"2.17",100,93.7
91935,"San Diego",2019,641,1983,251,411,"12.51",100,93.7
91935,"San Diego",2020,472,2119,224,271,"8.78",100,93.7
91935,"San Diego",2021,230,2225,226,140,"4.96",100,93.7
92069,"San Diego",2015,1085,9347,901,208,"1.8",84,0.7
92069,"San Diego",2016,1133,9329,905,201,"1.74",84,0.7
92069,"San Diego",2017,1131,9267,918,205,"1.78",84,0.7
92069,"San Diego",2018,1104,9264,898,207,"1.8",84,0.7
92069,"San Diego",2019,1377,9252,1068,455,"3.74",84,0.7
92069,"San Diego",2020,1188,9165,1024,283,"2.43",84,0.7
92069,"San Diego",2021,1263,8891,1051,442,"3.79",84,0.7
95602,"Placer",2015,691,5585,575,172,"2.45",76.1,37
95602,"Placer",2016,618,5619,508,128,"1.86",76.1,37
95602,"Placer",2017,650,5578,540,128,"1.86",76.1,37
95602,"Placer",2018,784,5370,569,244,"3.5",76.1,37
95602,"Placer",2019,1636,4700,661,795,"10.2",76.1,37
95602,"Placer",2020,1490,4930,752,630,"8.07",76.1,37
95602,"Placer",2021,911,5323,664,329,"4.55",76.1,37
93675,"Fresno",2015,130,966,77,40,"3.3",99.5,94.7
93675,"Fresno",2016,129,988,80,46,"3.7",99.5,94.7
93675,"Fresno",2017,130,971,72,45,"3.69",99.5,94.7
93675,"Fresno",2018,123,1012,94,44,"3.46",99.5,94.7
93675,"Fresno",2019,154,970,86,60,"4.72",99.5,94.7
93675,"Fresno",2020,210,944,154,78,"5.63",99.5,94.7
93675,"Fresno",2021,96,1034,128,30,"2.33",99.5,94.7
93706,"Fresno",2015,655,4758,446,194,"3.21",34.3,0
93706,"Fresno",2016,629,4832,448,192,"3.15",34.3,0
93706,"Fresno",2017,597,4781,459,199,"3.3",34.3,0
93706,"Fresno",2018,687,4761,495,161,"2.64",34.3,0
93706,"Fresno",2019,753,4773,524,186,"2.98",34.3,0
93706,"Fresno",2020,629,4859,448,166,"2.72",34.3,0
93706,"Fresno",2021,757,4815,540,232,"3.66",34.3,0
92067,"San Diego",2015,527,3000,372,148,"3.66",20.8,1.8
92067,"San Diego",2016,629,2968,361,231,"5.51",20.8,1.8
92067,"San Diego",2017,489,3127,319,64,"1.6",20.8,1.8
92067,"San Diego",2018,431,3178,325,90,"2.24",20.8,1.8
92067,"San Diego",2019,519,2869,308,195,"5.01",20.8,1.8
92067,"San Diego",2020,496,2844,357,158,"4.1",20.8,1.8
92067,"San Diego",2021,834,2569,485,241,"5.84",20.8,1.8
94556,"Contra Costa",2015,378,4132,324,62,"1.27",96.3,41.3
94556,"Contra Costa",2016,381,4098,285,69,"1.43",96.3,41.3
94556,"Contra Costa",2017,417,4163,324,48,"0.97",96.3,41.3
94556,"Contra Costa",2018,366,4169,323,46,"0.94",96.3,41.3
94556,"Contra Costa",2019,405,4159,341,66,"1.33",96.3,41.3
94556,"Contra Costa",2020,586,4029,383,160,"3.1",96.3,41.3
94556,"Contra Costa",2021,530,4138,389,152,"2.92",96.3,41.3
94060,"San Mateo",2015,37,281,26,12,"3.37",16.2,0
94060,"San Mateo",2016,31,276,28,7,"2.05",16.2,0
94060,"San Mateo",2017,28,279,20,3,"0.91",16.2,0
94060,"San Mateo",2018,33,279,29,5,"1.45",16.2,0
94060,"San Mateo",2019,59,269,38,24,"6.15",16.2,0
94060,"San Mateo",2020,25,306,26,3,"0.83",16.2,0
94060,"San Mateo",2021,30,295,21,12,"3.35",16.2,0
95641,"Sacramento",2015,77,521,48,23,"3.44",0,0
95641,"Sacramento",2016,61,522,38,26,"4.02",0,0
95641,"Sacramento",2017,81,506,55,21,"3.17",0,0
95641,"Sacramento",2018,96,530,72,18,"2.51",0,0
95641,"Sacramento",2019,81,524,58,18,"2.64",0,0
95641,"Sacramento",2020,76,526,51,12,"1.8",0,0
95641,"Sacramento",2021,70,536,67,12,"1.75",0,0
93551,"Los Angeles",2015,2371,13874,1828,447,"2.41",98.3,94.2
93551,"Los Angeles",2016,2503,14013,1944,380,"2.02",98.3,94.2
93551,"Los Angeles",2017,2446,14109,1944,355,"1.88",98.3,94.2
93551,"Los Angeles",2018,2344,14152,1860,367,"1.96",98.3,94.2
93551,"Los Angeles",2019,2663,14123,2060,554,"2.86",98.3,94.2
93551,"Los Angeles",2020,2519,14345,2071,352,"1.83",98.3,94.2
93551,"Los Angeles",2021,2746,14146,2212,601,"3.05",98.3,94.2
93555,"Kern",2015,1059,9137,767,222,"1.98",80.2,37.5
93555,"Kern",2016,1221,9179,892,255,"2.21",80.2,37.5
93555,"Kern",2017,1187,9157,847,242,"2.12",80.2,37.5
93555,"Kern",2018,1281,9422,893,273,"2.3",80.2,37.5
93555,"Kern",2019,1271,9539,1077,211,"1.74",80.2,37.5
93555,"Kern",2020,1376,9624,1131,196,"1.59",80.2,37.5
93555,"Kern",2021,1349,9656,1139,227,"1.83",80.2,37.5
95728,"Nevada",2015,79,955,65,27,"2.4",49.4,3
95728,"Nevada",2016,75,942,69,24,"2.16",49.4,3
95728,"Nevada",2017,82,932,70,17,"1.54",49.4,3
95728,"Nevada",2018,92,905,70,20,"1.84",49.4,3
95728,"Nevada",2019,186,848,92,59,"4.98",49.4,3
95728,"Nevada",2020,170,847,119,47,"3.97",49.4,3
95728,"Nevada",2021,86,877,75,26,"2.44",49.4,3
93505,"Kern",2015,571,3331,426,129,"2.89",0,0
93505,"Kern",2016,653,3337,429,149,"3.26",0,0
93505,"Kern",2017,712,3327,491,177,"3.76",0,0
93505,"Kern",2018,712,3415,500,143,"3",0,0
93505,"Kern",2019,702,3472,549,141,"2.9",0,0
93505,"Kern",2020,773,3470,595,114,"2.3",0,0
93505,"Kern",2021,859,3501,607,183,"3.55",0,0
93510,"Los Angeles",2015,224,2160,189,56,"2.13",100,99.1
93510,"Los Angeles",2016,274,2123,197,73,"2.74",100,99.1
93510,"Los Angeles",2017,278,2106,199,77,"2.89",100,99.1
93510,"Los Angeles",2018,327,2096,216,90,"3.3",100,99.1
93510,"Los Angeles",2019,463,1973,218,188,"6.62",100,99.1
93510,"Los Angeles",2020,360,2116,281,89,"3.13",100,99.1
93510,"Los Angeles",2021,312,2057,296,117,"4.21",100,99.1
95686,"San Joaquin",2015,27,166,23,6,"2.7",0,0
95686,"San Joaquin",2016,25,165,15,7,"3.3",0,0
95686,"San Joaquin",2017,34,166,18,6,"2.68",0,0
95686,"San Joaquin",2018,31,173,23,10,"4.22",0,0
95686,"San Joaquin",2019,24,173,42,7,"2.85",0,0
95686,"San Joaquin",2020,27,173,25,4,"1.75",0,0
95686,"San Joaquin",2021,37,178,16,6,"2.53",0,0
95688,"Solano",2015,1191,10174,920,136,"1.09",85.2,71
95688,"Solano",2016,1255,10323,930,143,"1.13",85.2,71
95688,"Solano",2017,1202,10512,991,128,"1",85.2,71
95688,"Solano",2018,1171,10507,1002,116,"0.91",85.2,71
95688,"Solano",2019,1335,10499,998,158,"1.22",85.2,71
95688,"Solano",2020,1404,10577,1137,169,"1.27",85.2,71
95688,"Solano",2021,1331,10735,1205,133,"0.99",85.2,71
95612,"Yolo",2015,15,217,11,6,"2.41",0,0
95612,"Yolo",2016,14,215,10,4,"1.65",0,0
95612,"Yolo",2017,20,210,15,9,"3.54",0,0
95612,"Yolo",2018,16,206,19,9,"3.6",0,0
95612,"Yolo",2019,30,205,18,4,"1.56",0,0
95612,"Yolo",2020,27,213,17,7,"2.65",0,0
95612,"Yolo",2021,27,213,21,7,"2.61",0,0
95614,"El Dorado",2015,224,1351,174,98,"5.31",99.4,84.3
95614,"El Dorado",2016,157,1371,121,48,"2.83",99.4,84.3
95614,"El Dorado",2017,160,1369,121,35,"2.08",99.4,84.3
95614,"El Dorado",2018,183,1354,123,40,"2.35",99.4,84.3
95614,"El Dorado",2019,385,1271,168,145,"7.36",99.4,84.3
95614,"El Dorado",2020,410,1290,214,170,"8.16",99.4,84.3
95614,"El Dorado",2021,346,1289,211,160,"7.98",99.4,84.3
94074,"San Mateo",2015,5,49,2,2,"3.45",24.4,0
94074,"San Mateo",2016,3,50,2,0,"0",24.4,0
94074,"San Mateo",2017,4,51,1,1,"1.75",24.4,0
94074,"San Mateo",2018,6,51,3,1,"1.64",24.4,0
94074,"San Mateo",2019,10,52,7,3,"4.17",24.4,0
94074,"San Mateo",2020,1,57,3,1,"1.61",24.4,0
94074,"San Mateo",2021,4,55,1,1,"1.64",24.4,0
95648,"Placer",2015,2703,16805,2109,292,"1.33",84.8,29.9
95648,"Placer",2016,2598,17149,2162,284,"1.28",84.8,29.9
95648,"Placer",2017,2799,17336,2338,257,"1.13",84.8,29.9
95648,"Placer",2018,2532,17441,2163,251,"1.12",84.8,29.9
95648,"Placer",2019,2658,17718,2178,205,"0.9",84.8,29.9
95648,"Placer",2020,2836,17825,2278,309,"1.33",84.8,29.9
95648,"Placer",2021,3171,18078,2400,303,"1.27",84.8,29.9
93563,"Los Angeles",2015,2,30,0,1,"3.03",77.1,64.7
93563,"Los Angeles",2016,0,28,2,1,"3.23",77.1,64.7
93563,"Los Angeles",2017,2,28,0,1,"3.23",77.1,64.7
93563,"Los Angeles",2018,3,27,2,0,"0",77.1,64.7
93563,"Los Angeles",2019,8,26,6,3,"6.98",77.1,64.7
93563,"Los Angeles",2020,1,29,1,1,"3.12",77.1,64.7
93563,"Los Angeles",2021,1,29,1,1,"3.12",77.1,64.7
95762,"El Dorado",2015,1912,12242,1419,237,"1.5",99,92.4
95762,"El Dorado",2016,2291,12550,1543,262,"1.57",99,92.4
95762,"El Dorado",2017,2555,13002,1752,234,"1.33",99,92.4
95762,"El Dorado",2018,2632,13402,1807,293,"1.62",99,92.4
95762,"El Dorado",2019,2711,13761,1762,457,"2.45",99,92.4
95762,"El Dorado",2020,2677,14157,1998,402,"2.09",99,92.4
95762,"El Dorado",2021,3055,13900,2080,891,"4.47",99,92.4
91948,"San Diego",2015,1,126,6,0,"0",100,100
91948,"San Diego",2016,5,114,6,2,"1.57",100,100
91948,"San Diego",2017,17,107,15,1,"0.71",100,100
91948,"San Diego",2018,11,104,6,5,"3.97",100,100
91948,"San Diego",2019,8,106,12,5,"3.82",100,100
91948,"San Diego",2020,11,99,12,0,"0",100,100
91948,"San Diego",2021,9,95,9,4,"3.42",100,100
95690,"Sacramento",2015,54,400,34,25,"4.87",0,0
95690,"Sacramento",2016,56,410,34,15,"2.91",0,0
95690,"Sacramento",2017,63,421,29,16,"3.02",0,0
95690,"Sacramento",2018,58,423,56,7,"1.29",0,0
95690,"Sacramento",2019,42,433,28,13,"2.52",0,0
